accession,submission_date,sequence_length,organism
KC466567,17-SEP-2014,16603,Anas poecilorhyncha
NC_024867,17-SEP-2014,16765,Poecile atricapillus
KJ909198,10-SEP-2014,16669,Turdus migratorius
KJ909197,10-SEP-2014,16759,Tregellasia leucops
KJ909195,10-SEP-2014,16826,Sitta carolinensis
KJ909193,10-SEP-2014,17295,Vireo olivaceus
KJ909188,10-SEP-2014,16859,Regulus calendula
KJ909187,10-SEP-2014,16540,Bombycilla cedrorum
KJ909186,10-SEP-2014,16831,Oedistoma iliolophus
KJ909190,10-SEP-2014,16765,Poecile atricapillus
JX486030,31-AUG-2014,16887,Passer montanus
NC_024682,06-AUG-2014,17023,Mionectes oleagineus
NC_024673,06-AUG-2014,16727,Henicorhina leucosticta
NC_024631,06-AUG-2014,16599,Anas acuta
NC_024620,28-JUL-2014,16702,Colinus virginianus
NC_024619,28-JUL-2014,16488,Caloperdix oculeus
NC_024618,28-JUL-2014,16666,Crax rubra
NC_024617,28-JUL-2014,16684,Crax daubentoni
NC_024616,28-JUL-2014,16773,Ptilopachus petrosus
NC_024594,28-JUL-2014,16688,Tachybaptus ruficollis
NC_024593,28-JUL-2014,17213,Amaurornis phoenicurus
KJ746107,02-AUG-2014,16727,Henicorhina leucosticta
KJ719074,02-AUG-2014,16721,Henicorhina leucosticta
KF425525,31-JUL-2014,17969,Gallirallus australis australis
KF312717,31-JUL-2014,16599,Anas acuta
KJ742591,30-JUL-2014,17023,Mionectes oleagineus
KJ742590,30-JUL-2014,17022,Mionectes oleagineus
KJ914548,08-JUL-2014,16702,Colinus virginianus
KJ914547,08-JUL-2014,15652,Rhynchortyx cinctus
KJ914546,08-JUL-2014,16488,Caloperdix oculeus
KJ914545,08-JUL-2014,16666,Crax rubra
KJ914544,08-JUL-2014,16684,Crax daubentoni
KJ914543,08-JUL-2014,16773,Ptilopachus petrosus
KJ913674,07-JUL-2014,16688,Tachybaptus ruficollis
KJ874440,07-JUL-2014,17213,Amaurornis phoenicurus
NC_024280,11-JUN-2014,17355,Ceryle rudis
NC_024257,11-JUN-2014,16935,Pericrocotus ethologus
NC_021621,30-JUN-2013,16787,Ficedula albicollis
NC_024048,02-MAY-2014,16807,Fringilla montifringilla
KJ461938,04-JUN-2014,17355,Ceryle rudis
KJ749825,04-JUN-2014,15731,Mullerornis agilis
KJ749824,04-JUN-2014,15547,Aepyornis hildebrandti
JX256246,31-MAY-2014,16935,Pericrocotus ethologus
NC_023982,09-APR-2014,16950,Amaurornis akool
NC_023981,09-APR-2014,17361,Egretta garzetta
NC_023940,09-APR-2014,16699,Perdix hodgsoniae
NC_023939,09-APR-2014,16692,Tetraogallus tibetanus
JQ922259,01-MAY-2014,16807,Fringilla montifringilla
JQ713767,29-APR-2014,15939,Crossoptilon crossoptilon
JQ713766,29-APR-2014,16645,Ithaginis cruentus
KJ192198,07-APR-2014,16950,Amaurornis akool
KJ192197,07-APR-2014,17361,Egretta garzetta
KF027440,31-MAR-2014,16699,Perdix hodgsoniae
KF027439,31-MAR-2014,16692,Tetraogallus tibetanus
NC_023779,13-MAR-2014,16693,Lophura swinhoii
KF961185,10-MAR-2014,16194,Athene brama
KF961184,10-MAR-2014,16773,Sagittarius serpentarius
KF961183,10-MAR-2014,17086,Phodilus badius
KF218954,28-FEB-2014,16693,Lophura swinhoii
NC_022840,19-NOV-2013,16780,Campylorhynchus zonatus
NC_022839,19-NOV-2013,16905,Nucifraga columbiana
NC_022684,03-NOV-2013,16719,Arborophila brunneopectus
KF751616,18-DEC-2013,16606,Anas poecilorhyncha
KF509924,04-NOV-2013,16780,Campylorhynchus zonatus
KF509923,04-NOV-2013,16905,Nucifraga columbiana
GU261719,03-DEC-2010,16785,Gallus gallus
GU261718,03-DEC-2010,16786,Gallus gallus
GU261717,03-DEC-2010,16784,Gallus gallus
GU261716,03-DEC-2010,16784,Gallus gallus spadiceus
GU261715,03-DEC-2010,16785,Gallus gallus
GU261714,03-DEC-2010,16785,Gallus gallus
GU261713,03-DEC-2010,16784,Gallus gallus
GU261712,03-DEC-2010,16785,Gallus gallus
GU261711,03-DEC-2010,16785,Gallus gallus
GU261710,03-DEC-2010,16788,Gallus gallus
GU261709,03-DEC-2010,16783,Gallus gallus murghi
GU261708,03-DEC-2010,16784,Gallus gallus murghi
GU261707,03-DEC-2010,16784,Gallus gallus murghi
GU261706,03-DEC-2010,16784,Gallus gallus spadiceus
GU261705,03-DEC-2010,16785,Gallus gallus
GU261704,03-DEC-2010,16784,Gallus gallus spadiceus
GU261703,03-DEC-2010,16783,Gallus gallus spadiceus
GU261702,03-DEC-2010,16783,Gallus gallus spadiceus
GU261701,03-DEC-2010,16785,Gallus gallus
GU261700,03-DEC-2010,16784,Gallus gallus
GU261699,03-DEC-2010,16785,Gallus gallus
GU261698,03-DEC-2010,16784,Gallus gallus
GU261697,03-DEC-2010,16785,Gallus gallus
GU261696,03-DEC-2010,16786,Gallus gallus jabouillei
GU261695,03-DEC-2010,16784,Gallus gallus spadiceus
GU261694,03-DEC-2010,16786,Gallus gallus
GU261693,03-DEC-2010,16785,Gallus gallus spadiceus
GU261692,03-DEC-2010,16784,Gallus gallus spadiceus
GU261691,03-DEC-2010,16784,Gallus gallus
GU261690,03-DEC-2010,16787,Gallus gallus spadiceus
GU261689,03-DEC-2010,16785,Gallus gallus
GU261688,03-DEC-2010,16787,Gallus gallus
GU261687,03-DEC-2010,16784,Gallus gallus
GU261686,03-DEC-2010,16785,Gallus gallus
GU261685,03-DEC-2010,16785,Gallus gallus
GU261684,03-DEC-2010,16784,Gallus gallus
GU261683,03-DEC-2010,16784,Gallus gallus
GU261682,03-DEC-2010,16784,Gallus gallus
GU261681,03-DEC-2010,16785,Gallus gallus
GU261680,03-DEC-2010,16786,Gallus gallus
GU261679,03-DEC-2010,16786,Gallus gallus
GU261678,03-DEC-2010,16785,Gallus gallus
GU261677,03-DEC-2010,16784,Gallus gallus
GU261676,03-DEC-2010,16788,Gallus gallus
GU261675,03-DEC-2010,16785,Gallus gallus
GU261674,03-DEC-2010,16784,Gallus gallus jabouillei
NC_020591,04-APR-2013,16673,Tetrastes bonasia
NC_020613,25-MAR-2013,16709,Tetraophasis szechenyii
NC_020605,25-MAR-2013,18030,Progne chalybea
NC_020604,25-MAR-2013,18012,Tachycineta meyeni
NC_020603,25-MAR-2013,17965,Tachycineta leucorrhoa
NC_020602,25-MAR-2013,17916,Tachycineta albiventer
NC_020601,25-MAR-2013,17923,Tachycineta albilinea
NC_020600,25-MAR-2013,17932,Tachycineta stolzmanni
NC_020599,25-MAR-2013,18154,Tachycineta cyaneoviridis
NC_020598,25-MAR-2013,17929,Tachycineta euchrysea
NC_020597,25-MAR-2013,18118,Tachycineta thalassina
NC_020596,25-MAR-2013,17945,Tachycineta bicolor
NC_020590,25-MAR-2013,16677,Chrysolophus amherstiae
NC_020589,25-MAR-2013,16707,Lophophorus sclateri
NC_020588,25-MAR-2013,16695,Perdix dauurica
NC_020587,25-MAR-2013,16696,Pucrasia macrolopha
NC_020586,25-MAR-2013,16728,Tragopan temminckii
NC_020585,25-MAR-2013,16686,Alectoris chukar
NC_020584,25-MAR-2013,16726,Arborophila rufogularis
NC_020583,25-MAR-2013,16726,Bambusicola fytchii
KC489474,17-MAR-2013,16943,Ectopistes migratorius
KC489473,17-MAR-2013,17026,Ectopistes migratorius
NC_020424,28-FEB-2013,16803,Oriolus chinensis
NC_020423,28-FEB-2013,16839,Sturnus nigricollis
NC_020429,28-FEB-2013,17785,Garrulax canorus
NC_020427,28-FEB-2013,17615,Leiothrix lutea
NC_020426,28-FEB-2013,16930,Urocissa erythrorhyncha
JQ348398,21-FEB-2013,17785,Garrulax canorus
JQ423933,21-FEB-2013,17615,Leiothrix lutea
JQ423932,21-FEB-2013,16930,Urocissa erythrorhyncha
JQ083495,21-FEB-2013,16803,Oriolus chinensis
JQ003192,21-FEB-2013,16841,Sturnus nigricollis
JQ003191,21-FEB-2013,16839,Sturnus nigricollis
NC_018827,12-OCT-2012,16765,Euphagus cyanocephalus
NC_018813,12-OCT-2012,16771,Chrysomus cyanopus
NC_018812,12-OCT-2012,16781,Gymnomystax mexicanus
NC_018811,12-OCT-2012,16774,Molothrus badius
NC_018810,12-OCT-2012,16768,Macroagelaius imthurni
NC_018809,12-OCT-2012,16770,Pseudoleistes guirahuro
NC_018808,12-OCT-2012,16771,Curaeus curaeus
NC_018807,12-OCT-2012,16771,Chrysomus thilius
NC_018806,12-OCT-2012,16757,Molothrus aeneus
NC_018805,12-OCT-2012,16769,Pseudoleistes virescens
NC_018804,12-OCT-2012,16773,Xanthopsar flavus
NC_018803,12-OCT-2012,16768,Quiscalus quiscula
NC_018802,12-OCT-2012,16768,Amblyramphus holosericeus
NC_018801,12-OCT-2012,16775,Agelaius phoeniceus
NC_018800,12-OCT-2012,16766,Dives dives
NC_018799,12-OCT-2012,16773,Chrysomus icterocephalus
NC_018798,12-OCT-2012,16769,Chrysomus xanthophthalmus
NC_018797,12-OCT-2012,16777,Oreopsar bolivianus
NC_018796,12-OCT-2012,16773,Chrysomus ruficapillus
NC_018795,12-OCT-2012,16775,Gnorimopsar chopi
NC_018794,12-OCT-2012,16780,Nesopsar nigerrimus
JX516076,06-OCT-2012,16771,Chrysomus cyanopus
JX516075,06-OCT-2012,16781,Gymnomystax mexicanus
JX516074,06-OCT-2012,16774,Molothrus badius
JX516073,06-OCT-2012,16768,Macroagelaius imthurni
JX516072,06-OCT-2012,16765,Euphagus cyanocephalus
JX516071,06-OCT-2012,16770,Pseudoleistes guirahuro
JX516070,06-OCT-2012,16771,Curaeus curaeus
JX516069,06-OCT-2012,16771,Chrysomus thilius
JX516068,06-OCT-2012,16805,Icterus mesomelas
JX516067,06-OCT-2012,16757,Molothrus aeneus
JX516066,06-OCT-2012,16769,Pseudoleistes virescens
JX516065,06-OCT-2012,16773,Xanthopsar flavus
JX516064,06-OCT-2012,16768,Quiscalus quiscula
JX516063,06-OCT-2012,16768,Amblyramphus holosericeus
JX516062,06-OCT-2012,16775,Agelaius phoeniceus
JX516061,06-OCT-2012,16766,Dives dives
JX516060,06-OCT-2012,16773,Chrysomus icterocephalus
JX516059,06-OCT-2012,16769,Chrysomus xanthophthalmus
JX516058,06-OCT-2012,16777,Oreopsar bolivianus
JX516057,06-OCT-2012,16770,Lampropsar tanagrinus
JX516056,06-OCT-2012,16773,Chrysomus ruficapillus
JX516055,06-OCT-2012,16775,Gnorimopsar chopi
JX516054,06-OCT-2012,16780,Nesopsar nigerrimus
NC_011818,05-JAN-2009,18266,Accipiter gentilis
NC_015898,01-AUG-2011,16818,Gracula religiosa
NC_015897,01-AUG-2011,16687,Crossoptilon auritum
NC_015824,14-JUL-2011,16893,Cyanopica cyanus
NC_015810,14-JUL-2011,16930,Garrulus glandarius
NC_015807,14-JUL-2011,17829,Nycticorax nycticorax
NC_015802,14-JUL-2011,16794,Ficedula zanthopygia
NC_015613,01-JUN-2011,16820,Acridotheres cristatellus
NC_015530,17-MAY-2011,17369,Brotogeris cyanoptera
NC_015237,21-MAR-2011,16821,Sturnus cineraceus
NC_015236,21-MAR-2011,17027,Gallinula chloropus
NC_015233,21-MAR-2011,16803,Emberiza chrysophrys
NC_015232,21-MAR-2011,16802,Cyanoptila cyanomelana
NC_015200,03-MAR-2011,16939,Pica pica
NC_015198,03-MAR-2011,16828,Spinus spinus
NC_015195,03-MAR-2011,16822,Acridotheres tristis
NC_015114,07-FEB-2011,17833,Leiothrix argentauris
NC_015077,07-FEB-2011,17180,Ixobrychus cinnamomeus
NC_015074,07-FEB-2011,16841,Calliope calliope
NC_014576,15-OCT-2010,16678,Chrysolophus pictus
NC_014180,27-MAY-2010,16748,Acryllium vulturinum
NC_013838,16-FEB-2010,16923,Pycnonotus sinensis
NC_012900,01-JUL-2009,16702,Polyplectron bicalcaratum
NC_012897,01-JUL-2009,16698,Pavo muticus
NC_012844,19-JUN-2009,16753,Dendrocygna javanica
NC_012843,19-JUN-2009,16748,Cygnus atratus
NC_007975,03-MAY-2006,17171,Cnemotriccus fuscatus
NC_007883,08-MAR-2006,17839,Menura novaehollandiae
NC_007628,07-DEC-2005,16779,Cathartes aura
NC_007599,09-NOV-2005,17977,Nisaetus alboniger
NC_007598,09-NOV-2005,17667,Nisaetus nipalensis
NC_007227,02-AUG-2005,16698,Alectura lathami
NC_007238,02-AUG-2005,16783,Gallus varius
NC_007240,02-AUG-2005,16841,Gallus sonneratii
NC_007239,02-AUG-2005,16841,Gallus lafayetii
NC_007174,06-JUL-2005,16414,Aphrodroma brevirostris
NC_007007,19-MAY-2005,17573,Gavia stellata
NC_007006,19-MAY-2005,16701,Larus dominicanus
NC_007011,19-MAY-2005,16760,Branta canadensis
NC_005933,23-JUN-2004,16870,Anseranas semipalmata
NC_004538,22-JAN-2003,17611,Eudyptula minor
NC_002196,12-APR-2000,17622,Ciconia boyciana
NC_002197,12-APR-2000,17347,Ciconia ciconia
NC_000880,24-AUG-1999,16895,Vidua chalybeata
NC_000879,24-AUG-1999,17344,Smithornis sharpei
NC_000877,24-AUG-1999,16616,Aythya americana
NC_012895,01-JUL-2009,16680,Lophura nycthemera
NC_012143,06-MAR-2009,17136,Coturnicops exquisitus
NC_012142,06-MAR-2009,16942,Rallina eurizonoides sepiaria
NC_012140,06-MAR-2009,18404,Gallirallus okinawae
NC_011817,05-JAN-2009,16694,Francolinus pintadeanus
NC_011816,05-JAN-2009,16726,Bambusicola thoracicus
NC_011714,17-DEC-2008,17751,Trogon viridis
NC_011712,17-DEC-2008,17549,Todiramphus sanctus vagans
NC_011711,17-DEC-2008,17091,Geococcyx californianus
NC_011709,17-DEC-2008,17559,Urodynamis taitensis
NC_011708,17-DEC-2008,16732,Agapornis roseicollis
NC_010229,04-JAN-2008,17207,Sylvia crassirostris
NC_010227,04-JAN-2008,17903,Acrocephalus scirpaceus
NC_010228,03-JAN-2008,17937,Sylvia atricapilla
NC_010092,03-DEC-2007,16988,Porphyrio hochstetteri
NC_010089,03-DEC-2007,17446,Phoenicopterus roseus
NC_010095,03-DEC-2007,18002,Tachybaptus novaehollandiae
NC_010091,03-DEC-2007,16937,Rhynochetos jubatus
NC_007172,06-JUL-2005,18967,Thalassarche melanophrys
NC_008549,27-OCT-2006,18736,Pteroglossus azara flavirostris
NC_008551,27-OCT-2006,17511,Ardea novaehollandiae
NC_008547,27-OCT-2006,17507,Falco sparverius
NC_008548,27-OCT-2006,17344,Micrastur gilvicollis
NC_008550,27-OCT-2006,17864,Pandion haliaetus
NC_008546,27-OCT-2006,16832,Dryocopus pileatus
NC_008540,25-OCT-2006,17037,Apus apus
NC_008132,12-JUN-2006,16732,Nipponia nippon
NC_004539,22-JAN-2003,16737,Anser albifrons
AY309455,29-MAR-2004,16870,Anseranas semipalmata
JQ071623,09-FEB-2012,18030,Progne chalybea
JQ071622,09-FEB-2012,18012,Tachycineta meyeni
JQ071621,09-FEB-2012,17965,Tachycineta leucorrhoa
JQ071620,09-FEB-2012,17916,Tachycineta albiventer
JQ071619,09-FEB-2012,17923,Tachycineta albilinea
JQ071618,09-FEB-2012,17932,Tachycineta stolzmanni
JQ071617,09-FEB-2012,18154,Tachycineta cyaneoviridis
JQ071616,09-FEB-2012,17929,Tachycineta euchrysea
JQ071615,09-FEB-2012,18118,Tachycineta thalassina
JQ071614,09-FEB-2012,17945,Tachycineta bicolor
Y18522,08-FEB-1999,16931,Corvus frugilegus
AP009194,09-JUN-2006,16134,Podiceps cristatus
AP009190,09-JUN-2006,15574,Gavia pacifica
AP009189,09-JUN-2006,16930,Eudyptes chrysocome
MH041487,21-JUL-2020,16705,Antigone vipio
HQ215540,31-OCT-2010,15548,Solenopsis invicta
HQ215539,31-OCT-2010,15560,Solenopsis richteri
HQ215538,31-OCT-2010,15549,Solenopsis invicta
HQ215537,31-OCT-2010,15552,Solenopsis geminata
NC_014677,18-NOV-2010,15560,Solenopsis richteri
NC_014672,18-NOV-2010,15549,Solenopsis invicta
NC_014669,18-NOV-2010,15552,Solenopsis geminata
AB164627,01-APR-2008,16688,Lophura ignita
AB164626,01-APR-2008,16690,Phasianus versicolor
AB164625,01-APR-2008,16686,Syrmaticus humiae
AB164624,01-APR-2008,16688,Syrmaticus ellioti
AB164623,01-APR-2008,16678,Syrmaticus reevesii
AB164622,01-APR-2008,16690,Syrmaticus soemmerringii ijimae
AB073301,25-FEB-2003,16687,Coturnix chinensis
AB086102,17-FEB-2004,16784,Gallus gallus
AP003195,16-AUG-2001,16697,Coturnix japonica
KJ486459,20-MAY-2014,17208,Hypsiglena catalinae
KY464957,24-MAY-2017,16248,Apis mellifera meda
KT965614,05-JUL-2016,17318,Halcyon smyrnensis
KT601061,19-MAR-2016,17809,Zosterops japonicus
NC_024164,30-MAY-2014,17211,Hypsiglena unaocularus
KJ486458,20-MAY-2014,17211,Hypsiglena unaocularus
AP005595,15-OCT-2004,16726,Numida meleagris
AB026818,04-APR-2000,17347,Ciconia ciconia
AB026193,04-APR-2000,17622,Ciconia boyciana
MT623706,16-DEC-2020,16784,Gallus gallus
MT635914,16-DEC-2020,16784,Gallus gallus
MK761006,14-OCT-2020,15555,Eudyptula minor
MK687386,13-JAN-2020,16786,Emberiza pallasi
MK855120,17-DEC-2019,16131,Pelecanus crispus
MN126573,16-DEC-2019,16695,Cacatua sanguinea
MK862101,16-DEC-2019,16630,Mergus merganser
MK900637,16-DEC-2019,17743,Psittiparus gularis
MK405666,02-DEC-2019,17843,Yuhina gularis
MN258348,21-OCT-2019,16622,Tadorna tadorna
MK348530,27-APR-2019,16719,Agapornis fischeri
MH382811,24-FEB-2019,16524,Ptychoramphus aleuticus
KU237289,31-DEC-2018,16636,Strix uralensis
MH041272,14-OCT-2018,17286,Pelecanus occidentalis
KX156849,30-APR-2017,16545,Streptopelia orientalis
KY054997,03-APR-2017,16784,Gallus gallus
KX372273,12-OCT-2016,16957,Streptopelia decaocto
KT283576,01-AUG-2016,16784,Gallus gallus
KJ680301,30-APR-2015,17524,Branta bernicla
KR818090,29-MAR-2016,17849,Garrulax lanceolatus
KT947122,13-FEB-2016,17159,Centropus sinensis
KP306517,09-MAY-2015,17236,Columba livia
KM926619,24-MAR-2015,17469,Columba janthina janthina
KF907308,26-FEB-2014,17239,Columba livia
AP003580,25-FEB-2003,16788,Gallus gallus
AB104902,07-JAN-2006,16732,Nipponia nippon
AP008238,20-OCT-2005,17667,Nisaetus nipalensis
AP008239,20-OCT-2005,17977,Nisaetus alboniger
AP003318,14-FEB-2004,16785,Gallus gallus
AP003317,14-FEB-2004,16788,Gallus gallus
