accession,submission_date,sequence_length,organism 
NC_011948,22-JAN-2009,16518,Balistes vetula
NC_011947,22-JAN-2009,16441,Acanthaluteres brownii
NC_011946,22-JAN-2009,16492,Balistapus undulatus
NC_011945,22-JAN-2009,16515,Xanthichthys auromarginatus
NC_011943,22-JAN-2009,16502,Abalistes stellaris
NC_011941,22-JAN-2009,16491,Rhinecanthus aculeatus
NC_011940,22-JAN-2009,16421,Brachaluteres ulvarum
NC_011939,22-JAN-2009,16515,Pseudobalistes flavimarginatus
NC_011938,22-JAN-2009,16554,Odonus niger
NC_011937,22-JAN-2009,16503,Melichthys vidua
NC_011936,22-JAN-2009,16701,Scarus schlegeli
NC_011935,22-JAN-2009,16524,Canthidermis maculata
NC_011934,22-JAN-2009,16549,Balistoides conspicillum
NC_011933,22-JAN-2009,16434,Pseudomonacanthus peroni
NC_011932,22-JAN-2009,16526,Pervagor janthinosoma
NC_011931,22-JAN-2009,16425,Paramonacanthus choirocephalus
NC_011929,22-JAN-2009,16427,Paraluteres prionurus
NC_011928,22-JAN-2009,16679,Scarus forsteni
NC_011927,22-JAN-2009,16597,Oxymonacanthus longirostris
NC_011926,22-JAN-2009,16440,Scobinichthys granulatus
NC_011925,22-JAN-2009,16430,Monacanthus chinensis
NC_011924,22-JAN-2009,16447,Rudarius ercodes
NC_011921,22-JAN-2009,16297,Nelusetta ayraudi
NC_011710,17-DEC-2008,16466,Larimichthys crocea
NC_011343,07-OCT-2008,16681,Scarus rubroviolaceus
NC_011331,03-OCT-2008,16519,Chilomycterus reticulatus
NC_011319,03-OCT-2008,16492,Anoplocapros lenticularis
NC_011325,03-OCT-2008,16426,Cantherhines pardalis
NC_011321,03-OCT-2008,16518,Xenobalistes tumidipectoris
NC_011327,03-OCT-2008,16440,Thamnaconus modestus
NC_011330,03-OCT-2008,16486,Lactoria diaphana
NC_011323,03-OCT-2008,16451,Aluterus scriptus
NC_011211,10-SEP-2008,16680,Rhodeus ocellatus
NC_011209,09-SEP-2008,16565,Misgurnus anguillicaudatus
NC_011208,09-SEP-2008,16620,Distoechodon tumirostris
NC_011192,04-SEP-2008,16595,Procypris rabaudi
NC_007783,08-FEB-2006,16566,Coreoleuciscus splendidus
NC_007784,08-FEB-2006,16608,Hemibarbus longirostris
NC_007786,08-FEB-2006,16605,Hemibarbus mylodon
NC_007785,08-FEB-2006,16612,Hemibarbus labeo
NC_010957,13-JUN-2008,16174,Monotaxis grandoculis
NC_010958,13-JUN-2008,15976,Capros aper
NC_010966,13-JUN-2008,17103,Platichthys stellatus
NC_010968,13-JUN-2008,16511,Oplegnathus fasciatus
NC_010570,09-APR-2008,16433,Arapaima gigas
NC_010341,12-FEB-2008,16623,Megalobrama amblycephala
NC_010205,03-JAN-2008,16793,Pteragogus flagellifer
NC_010288,25-JAN-2008,16609,Ctenopharyngodon idella
NC_010199,03-JAN-2008,17588,Odontobutis platycephala
NC_010156,12-DEC-2007,16620,Hypophthalmichthys molitrix
NC_010122,06-DEC-2007,16644,Arctogadus glacialis
NC_010121,06-DEC-2007,16745,Boreogadus saida
NC_010007,29-NOV-2007,16677,Salmo trutta trutta
NC_009948,01-NOV-2007,15894,Stylephorus chordatus
NC_009865,28-SEP-2007,16502,Ostracion immaculatus
NC_009864,28-SEP-2007,16485,Kentrocapros aculeatus
NC_009863,28-SEP-2007,16565,Triacanthus biaculeatus
NC_009860,28-SEP-2007,16497,Macrorhamphosodes uradoi
NC_009857,28-SEP-2007,16546,Parapristipoma trilineatum
NC_009858,28-SEP-2007,16542,Monodactylus argenteus
NC_009859,28-SEP-2007,16507,Triodon macropterus
NC_009862,28-SEP-2007,16332,Trixiphichthys weberi
NC_009861,28-SEP-2007,16497,Triacanthodes anomalus
NC_009856,28-SEP-2007,16530,Diagramma picta
NC_009853,28-SEP-2007,16542,Naso lopezi
NC_009866,28-SEP-2007,16514,Diodon holocanthus
NC_009867,28-SEP-2007,16523,Doederleinia berycoides
NC_009873,28-SEP-2007,16833,Chaetodontoplus septentrionalis
NC_009871,28-SEP-2007,16772,Heniochus diphreutes
NC_009870,28-SEP-2007,16530,Chaetodon auripes
NC_009869,28-SEP-2007,16511,Lutjanus rivulatus
NC_009868,28-SEP-2007,16488,Coreoperca kawamebari
NC_009855,28-SEP-2007,16779,Lethrinus obsoletus
NC_009874,28-SEP-2007,16503,Zebrasoma flavescens
NC_009872,28-SEP-2007,16509,Centropyge loriculus
NC_009854,28-SEP-2007,16638,Spicara maena
NC_009852,28-SEP-2007,16521,Zanclus cornutus
NC_009851,28-SEP-2007,16497,Luvarus imperialis
NC_009572,19-JUN-2007,16491,Siganus fuscescens
NC_009502,30-MAY-2007,16941,Pagellus bogaraveo
NC_008743,04-JAN-2007,16424,Gymnogobius petschiliensis
NC_008745,04-JAN-2007,16652,Oncorhynchus masou formosanus
NC_008744,04-JAN-2007,16611,Opsariichthys bidens
NC_008747,04-JAN-2007,16652,Oncorhynchus masou masou
NC_008746,04-JAN-2007,16652,Oncorhynchus masou ishikawae
NC_008327,06-SEP-2006,16659,Solea senegalensis
NC_008280,08-AUG-2006,16539,Cranoglanis bouderius
NC_008225,28-JUN-2006,17230,Ventrifossa garmani
NC_008222,28-JUN-2006,17596,Bathygadus antrodes
NC_008130,12-JUN-2006,17487,Aspasma minima
NC_008129,12-JUN-2006,15974,Aptocyclus ventricosus
NC_008128,12-JUN-2006,15980,Anomalops katoptron
NC_008126,12-JUN-2006,16120,Diretmoides veriginae
NC_008124,12-JUN-2006,16030,Bregmaceros nectabanus
NC_008123,12-JUN-2006,16090,Sirembo imberbis
NC_008127,12-JUN-2006,16070,Diretmus argenteus
NC_008125,12-JUN-2006,15879,Lophiomus setigerus
NC_004299,24-SEP-2002,16447,Takifugu rubripes
NC_003489,25-MAR-2002,16497,Ictalurus punctatus
NC_003342,31-DEC-2001,16403,Lepidosiren paradoxa
NC_003166,19-OCT-2001,16162,Trachipterus trachypterus
NC_003177,19-OCT-2001,16306,Stephanolepis cirrhifer
NC_003176,19-OCT-2001,15973,Kareius bicoloratus
NC_003172,19-OCT-2001,16387,Poromitra oscitans
NC_003171,19-OCT-2001,16375,Scopelogadus mizolepis
NC_003169,19-OCT-2001,15942,Coelorinchus kishinouyei
NC_003168,19-OCT-2001,16079,Percopsis transmontana
NC_003167,19-OCT-2001,15987,Zu cristatus
NC_003163,19-OCT-2001,16239,Myctophum affine
NC_003162,19-OCT-2001,15737,Saurida undosquamis
NC_003161,19-OCT-2001,16061,Harpadon microchir
NC_003160,19-OCT-2001,16221,Chlorophthalmus agassizi
NC_003173,19-OCT-2001,16065,Zenopsis nebulosus
NC_003165,19-OCT-2001,15598,Lampris guttatus
NC_003175,19-OCT-2001,15780,Elassoma evergladei
NC_003159,19-OCT-2001,17814,Chauliodus sloani
NC_002980,04-JUL-2001,16644,Oncorhynchus tshawytscha
NC_002574,16-JUL-1999,16436,Sigmops gracilis
JX311437,26-AUG-2012,16989,Sahyadria chalakkudiensis
NC_018340,10-AUG-2012,18863,Champsocephalus gunnari
JQ746035,21-AUG-2012,16649,Acanthopagrus schlegelii
JQ714034,19-AUG-2012,16566,Acheilognathus signifer
JQ713914,19-AUG-2012,16864,Oryzias melastigma
JQ654459,06-MAR-2012,16496,Scartelaos histophorus
EU332749,31-DEC-2010,16505,Pungitius kaibarae
EU332748,31-DEC-2010,16581,Pungitius sinensis
JF906109,09-AUG-2012,16611,Hemibarbus maculatus
GU217678,18-JUL-2012,18863,Champsocephalus gunnari
JQ714035,15-JUL-2012,16506,Liobagrus obesus
JQ753955,11-JUL-2012,16706,Konosirus punctatus
JX087351,02-JUL-2012,16525,Silurus asotus
JX087350,02-JUL-2012,16526,Silurus meridionalis
JN116719,27-JUN-2012,16601,Gobiocypris rarus
JN116720,27-JUN-2012,16528,Silurus asotus
EU979307,13-AUG-2008,16609,Mylopharyngodon piceus
EU979306,13-AUG-2008,16611,Mylopharyngodon piceus
EU979305,13-AUG-2008,16609,Mylopharyngodon piceus
JN412817,05-JUN-2012,16611,Labeo rohita
JQ343982,01-JUN-2012,16595,Onychostoma lini
JQ286004,06-FEB-2012,16500,Sciaenops ocellatus
JQ027694,26-DEC-2011,16686,Trypauchen vagina
JQ045341,24-DEC-2011,16763,Acipenser baerii
JN831381,09-NOV-2011,17116,Oxuderces dentatus
JN631352,31-OCT-2011,17111,Boleophthalmus pectinirostris
JQ231115,24-MAR-2012,16611,Ctenopharyngodon idella
JQ231114,24-MAR-2012,16618,Hypophthalmichthys molitrix
JQ231113,24-MAR-2012,16596,Labeo calbasu
JQ231112,24-MAR-2012,16600,Cirrhinus mrigala
JQ231111,24-MAR-2012,16626,Labeo rohita
JQ692068,12-MAR-2012,16505,Chrysochir aureus
JF894132,31-MAY-2011,16627,Sarotherodon melanotheron
GU370126,18-JAN-2010,16625,Oreochromis niloticus
GU370125,18-JAN-2010,16628,Oreochromis aureus
JQ665462,07-MAR-2012,16508,Bostrychus sinensis
L29771,24-MAR-1994,16642,Oncorhynchus mykiss
JQ087872,11-FEB-2012,16590,Labeo catla
HQ897271,06-DEC-2011,16833,Hucho taimen
HQ890947,01-MAR-2011,16499,Nibea albiflora
GU937112,28-FEB-2011,16559,Channa argus
AJ421455,24-SEP-2002,16447,Takifugu rubripes
MT063039,21-DEC-2020,16660,Thymallus grubii flavomaculatus
MT063038,21-DEC-2020,16660,Thymallus grubii
MT063037,21-DEC-2020,16663,Thymallus burejensis
MT063036,21-DEC-2020,16657,Thymallus brevicephalus
MT063035,21-DEC-2020,16657,Thymallus brevicephalus
MT063034,21-DEC-2020,16655,Thymallus brevicephalus
MT063033,21-DEC-2020,16658,Thymallus brevirostris
MT063032,21-DEC-2020,16660,Thymallus svetovidovi
MT063031,21-DEC-2020,16660,Thymallus svetovidovi
MT063030,21-DEC-2020,16661,Thymallus nikolskyi
MT063029,21-DEC-2020,16661,Thymallus nikolskyi
MT063028,21-DEC-2020,16661,Thymallus nigrescens
MT063027,21-DEC-2020,16661,Thymallus baicalensis
MT063026,21-DEC-2020,16661,Thymallus baicalensis
MT063025,21-DEC-2020,16661,Thymallus baicalensis
MT063024,21-DEC-2020,16661,Thymallus baicalensis
MT063023,21-DEC-2020,16661,Thymallus baicalensis
MT063022,21-DEC-2020,16662,Thymallus baicalensis
MT063021,21-DEC-2020,16661,Thymallus baicalolenensis
MT063020,21-DEC-2020,16662,Thymallus baicalolenensis
MT063019,21-DEC-2020,16661,Thymallus baicalolenensis
MT063018,21-DEC-2020,16662,Thymallus baicalolenensis
MT063017,21-DEC-2020,16662,Thymallus arcticus
MT063016,21-DEC-2020,16662,Thymallus arcticus
MT063015,21-DEC-2020,16662,Thymallus arcticus
MT063014,21-DEC-2020,16662,Thymallus arcticus
MT063013,21-DEC-2020,16660,Thymallus arcticus
MT063012,21-DEC-2020,16663,Thymallus arcticus
MT063011,21-DEC-2020,16662,Thymallus arcticus
MT063010,21-DEC-2020,16661,Thymallus arcticus
MT063009,21-DEC-2020,16657,Thymallus aeliani
MT063008,21-DEC-2020,16657,Thymallus aeliani
MT063007,21-DEC-2020,16657,Thymallus ligericus
MT063006,21-DEC-2020,16660,Thymallus thymallus
MT063005,21-DEC-2020,16659,Thymallus thymallus
MT063004,21-DEC-2020,16661,Thymallus thymallus
MT063003,21-DEC-2020,16661,Thymallus thymallus
MT063002,21-DEC-2020,16659,Thymallus thymallus
MT063001,21-DEC-2020,16657,Thymallus thymallus
MT063000,21-DEC-2020,16658,Thymallus thymallus
MT062999,21-DEC-2020,16659,Thymallus thymallus
MT062998,21-DEC-2020,16658,Thymallus thymallus
MT062997,21-DEC-2020,16658,Thymallus thymallus
MT062996,21-DEC-2020,16657,Thymallus thymallus
MT062995,21-DEC-2020,16658,Thymallus thymallus
MT062994,21-DEC-2020,16657,Thymallus thymallus
MT062993,21-DEC-2020,16824,Thymallus thymallus
MN378521,19-DEC-2020,16538,Neolissochilus hexastichus
MN378520,19-DEC-2020,16780,Tor barakae
NC_051984,10-DEC-2020,16830,Dario dario
NC_051983,10-DEC-2020,17340,Nematobrycon palmeri
NC_051941,10-DEC-2020,16607,Squalidus longifilis
NC_051940,10-DEC-2020,16605,Squalidus mantschuricus
MN973879,14-DEC-2020,16502,Pseudotolithus typus
MW143074,12-DEC-2020,16587,Terapon theraps
MT789709,09-DEC-2020,17580,Sebastiscus marmoratus
MT117231,09-DEC-2020,16910,Sebastiscus tertius
MT117230,09-DEC-2020,17056,Sebastiscus albofasciatus
MT501391,24-NOV-2020,16658,Rhinichthys osculus
MT501390,24-NOV-2020,16658,Rhinichthys osculus
MT501389,24-NOV-2020,16623,Catostomus discobolus
MT501388,24-NOV-2020,16623,Catostomus discobolus
MT501387,24-NOV-2020,16624,Catostomus latipinnis
MT501386,24-NOV-2020,16624,Catostomus latipinnis
MT501385,24-NOV-2020,16710,Notropis jemezanus
MT501384,24-NOV-2020,16710,Notropis jemezanus
MT501383,24-NOV-2020,16710,Cyprinella lutrensis
MT501382,24-NOV-2020,16710,Cyprinella lutrensis
MT501381,24-NOV-2020,16799,Dionda diaboli
MT501380,24-NOV-2020,16502,Ictalurus pricei
MT501379,24-NOV-2020,16502,Ictalurus pricei
MT501378,24-NOV-2020,16714,Hybognathus amarus
MT501377,24-NOV-2020,16714,Hybognathus amarus
MT501376,24-NOV-2020,16585,Gila nigrescens
MT501375,24-NOV-2020,16623,Deltistes luxatus
MT501374,24-NOV-2020,16623,Deltistes luxatus
MT501373,24-NOV-2020,16623,Deltistes luxatus
MT501372,24-NOV-2020,16623,Catostomus discobolus yarrowi
MT501371,24-NOV-2020,16623,Catostomus discobolus yarrowi
MT501370,24-NOV-2020,16623,Catostomus discobolus yarrowi
MT501369,24-NOV-2020,16706,Notropis simus pecosensis
MT501368,24-NOV-2020,16591,Gila cypha
MT501367,24-NOV-2020,16591,Gila cypha
MT501366,24-NOV-2020,16593,Gila elegans
MT501365,24-NOV-2020,16593,Gila elegans
MT501364,24-NOV-2020,16626,Xyrauchen texanus
MT501363,24-NOV-2020,16627,Xyrauchen texanus
MT501362,24-NOV-2020,16626,Xyrauchen texanus
MT501361,24-NOV-2020,16588,Ptychocheilus lucius
MT974502,25-NOV-2020,16601,Pungtungia herzi x Pseudopungtungia nigra
NC_051505,22-NOV-2020,16584,Pterocryptis anomala
NC_051488,22-NOV-2020,17280,Paedocypris carbunculus
NC_051487,22-NOV-2020,17208,Paedocypris micromegethes
NC_050740,27-OCT-2020,16488,Molva dypterygia
NC_050647,09-OCT-2020,16611,Squalidus chankaensis
MT185596,08-NOV-2020,16773,Hyphessobrycon megalopterus
MT724569,22-OCT-2020,16781,Moolgarda perusii
MT954923,12-OCT-2020,16608,Ctenopharyngodon idella
MT433099,05-OCT-2020,16630,Pterocryptis anomala
MT433098,05-OCT-2020,16584,Pterocryptis anomala
MT909825,04-OCT-2020,17280,Paedocypris carbunculus
MT909824,04-OCT-2020,17208,Paedocypris micromegethes
MT276296,30-SEP-2020,16524,Acipenser sinensis
MT276295,30-SEP-2020,16606,Acipenser sinensis
MT276294,30-SEP-2020,16688,Acipenser sinensis
MT276293,30-SEP-2020,16688,Acipenser sinensis
MT276292,30-SEP-2020,16524,Acipenser sinensis
MT276291,30-SEP-2020,16688,Acipenser sinensis
MT276290,30-SEP-2020,16688,Acipenser sinensis
MT276289,30-SEP-2020,16561,Acipenser sinensis
MN957797,28-SEP-2020,16655,Salvelinus alpinus alpinus
MN957796,28-SEP-2020,16655,Salvelinus alpinus alpinus
MN957795,28-SEP-2020,16657,Salvelinus alpinus alpinus
NC_050401,15-SEP-2020,16594,Saurogobio lissilabris
NC_050400,15-SEP-2020,16604,Saurogobio gymnocheilus
NC_050399,15-SEP-2020,16600,Saurogobio xiangjiangensis
NC_050398,15-SEP-2020,16608,Saurogobio gracilicaudatus
NC_050271,15-SEP-2020,16565,Caecobarbus geertsii
NC_050160,17-AUG-2020,16526,Microphis deocata
MK457704,28-JUL-2020,16565,Caecobarbus geertsii
MT850132,15-SEP-2020,16592,Parabotia kiangsiensis
MT780875,14-SEP-2020,16581,Cyprinus carpio var. baisenensis
MT410960,06-SEP-2020,16604,Blicca bjoerkna
MT410950,06-SEP-2020,16484,Gymnammodytes semisquamatus
MT410946,06-SEP-2020,16667,Alburnus alburnus
MT410944,06-SEP-2020,16651,Schedophilus medusophagus
MT410943,06-SEP-2020,16539,Perca fluviatilis
MT410938,06-SEP-2020,16565,Acipenser oxyrinchus
MT410936,06-SEP-2020,16607,Abramis brama
MT410930,06-SEP-2020,16687,Anguilla anguilla
MT410929,06-SEP-2020,16511,Anarhichas lupus
MT410928,06-SEP-2020,16520,Chirolophis ascanii
MT410926,06-SEP-2020,16494,Centrolabrus exoletus
MT410920,06-SEP-2020,16674,Engraulis encrasicolus
MT410919,06-SEP-2020,16924,Echiichthys vipera
MT410914,06-SEP-2020,16495,Ctenolabrus rupestris
MT410909,06-SEP-2020,16401,Gobiusculus flavescens
MT410904,06-SEP-2020,16493,Lesueurigobius friesii
MT410903,06-SEP-2020,16526,Leptoclinus maculatus
MT410885,06-SEP-2020,16577,Mullus surmuletus
MT410880,06-SEP-2020,16610,Osmerus eperlanus
MT410878,06-SEP-2020,16652,Neogobius melanostomus
MT410877,06-SEP-2020,16506,Sarda sarda
MT410872,06-SEP-2020,16525,Pholis gunnellus
MT410871,06-SEP-2020,16560,Trachurus trachurus
MT410870,06-SEP-2020,16659,Thymallus thymallus
MT410869,06-SEP-2020,16527,Thunnus thynnus
MT410865,06-SEP-2020,16779,Sebastes viviparus
MT410863,06-SEP-2020,16723,Zeus faber
MT410862,06-SEP-2020,16800,Zeugopterus punctatus
MT410908,06-SEP-2020,16650,Glyptocephalus cynoglossus
MT410897,02-SEP-2020,16853,Merluccius merluccius
MT410906,31-AUG-2020,15843,Gadiculus argenteus
MT410940,31-AUG-2020,16498,Alosa fallax
MT410937,31-AUG-2020,16694,Acipenser gueldenstaedtii
MT410933,31-AUG-2020,16731,Argentina sphyraena
MT410923,31-AUG-2020,16693,Boops boops
MT410922,31-AUG-2020,16620,Beryx decadactylus
MT410913,31-AUG-2020,16591,Labrus mixtus
MT410912,31-AUG-2020,16610,Labrus bergylta
MT410911,31-AUG-2020,16829,Helicolenus dactylopterus
MT410893,31-AUG-2020,16631,Lumpenus lampretaeformis
MT410891,31-AUG-2020,16354,Lophius budegassa
MT410889,31-AUG-2020,16772,Myoxocephalus scorpius
MT410879,31-AUG-2020,16759,Oncorhynchus mykiss
MT410873,31-AUG-2020,15776,Phycis blennoides
MT410868,31-AUG-2020,16854,Taurulus bubalis
MT410864,31-AUG-2020,17641,Sardina pilchardus
MN821008,26-AUG-2020,16552,Triplophysa yarkandensis
MT344964,26-AUG-2020,16830,Dario dario
MN861079,26-AUG-2020,17340,Nematobrycon palmeri
MT410959,25-AUG-2020,16653,Lota lota
MN231004,24-AUG-2020,16591,Sinorhodeus microlepis
MT767747,24-AUG-2020,16607,Squalidus longifilis
MT767746,24-AUG-2020,16611,Squalidus chankaensis
MT767745,24-AUG-2020,16605,Squalidus mantschuricus
MT801134,24-AUG-2020,16705,Konosirus punctatus
MK860912,18-AUG-2020,16594,Saurogobio lissilabris
MK860911,18-AUG-2020,16604,Saurogobio gymnocheilus
MK860910,18-AUG-2020,16600,Saurogobio xiangjiangensis
MK860909,18-AUG-2020,16608,Saurogobio gracilicaudatus
MK213064,17-FEB-2020,16559,Acipenser stellatus ssp. 'stellatus cyrensis'
MK213065,17-FEB-2020,16587,Acipenser persicus
MK843303,19-JUL-2020,16602,Microphysogobio yaluensis
NC_049128,28-JUN-2020,16493,Oryzias celebensis
NC_049097,28-JUN-2020,16611,Corydoras panda
NC_049096,28-JUN-2020,16822,Corydoras arcuatus
NC_048988,28-JUN-2020,16609,Abbottina binhi
NC_048967,28-JUN-2020,16636,Corydoras sterbai
MK840865,15-JUL-2020,16597,Squalidus multimaculatus
MK840864,15-JUL-2020,16602,Pseudopungtungia nigra
MK840863,15-JUL-2020,16603,Squalidus chankaensis tsuchigae
MK840862,15-JUL-2020,16489,Lepomis macrochirus
MK213068,17-FEB-2020,16836,Huso huso
MT230531,13-JUL-2020,16526,Microphis deocata
LR822066,10-JUL-2020,16596,Danio rerio
LR822065,10-JUL-2020,16454,Syngnathus acus
LR822064,10-JUL-2020,19076,Gouania willdenowi
MT303069,01-JUL-2020,16597,Labeo catla
MT632636,29-JUN-2020,16609,Gobio macrocephalus
MT632635,29-JUN-2020,16609,Gobio acutipinnatus
MN883565,29-JUN-2020,16609,Pseudogobio guilinensis
MN883564,29-JUN-2020,16606,Pseudogobio guilinensis
MN883563,29-JUN-2020,16605,Pseudogobio vaillanti
MK852690,23-JUN-2020,16599,Abbottina rivularis
MK852689,23-JUN-2020,16599,Abbottina binhi
MK852688,23-JUN-2020,16609,Abbottina binhi
MN082046,16-JUN-2020,16542,Glyptothorax deqinensis
MN064715,13-JUN-2020,16493,Oryzias celebensis
MN096581,09-JUN-2020,16611,Corydoras panda
MN096580,09-JUN-2020,16822,Corydoras arcuatus
MN096579,09-JUN-2020,16636,Corydoras sterbai
NC_020435,28-FEB-2013,16620,Pseudohemiculter dispar
KC306507,27-FEB-2013,16620,Pseudohemiculter dispar
MN402459,23-MAY-2020,16682,Ammocrypta beanii
NC_047411,26-APR-2020,16680,Gymnodiptychus pachycheilus weiheensis
NC_047410,26-APR-2020,16674,Gymnocypris waddellii
NC_047210,26-APR-2020,16596,Paraleucogobio notacanthus
NC_047186,26-APR-2020,16623,Notacanthus bonaparte
NC_046940,10-APR-2020,16518,Girella melanichthys
NC_046753,10-APR-2020,16570,Homatula laxiclathra
NC_046748,10-APR-2020,16572,Etheostoma trisella
NC_046709,10-APR-2020,16655,Salvethymus svetovidovi
NC_046708,10-APR-2020,16624,Salvelinus levanidovi
NC_046707,10-APR-2020,16654,Salvelinus elgyticus
NC_046706,10-APR-2020,16655,Salvelinus boganidae
MT364327,20-MAY-2020,16802,Tiaroga cobitis
MT364326,20-MAY-2020,16593,Gila elegans
MT364325,20-MAY-2020,16713,Hybognathus amarus
MT199209,20-MAY-2020,16801,Pomacentrus moluccensis
MK333401,19-MAY-2020,16840,Trichiurus lepturus
MN807278,18-MAY-2020,16516,Hemibagrus wyckioides
MT023107,13-MAY-2020,16871,Gerres decacanthus
MN075144,13-MAY-2020,16728,Gerres erythrourus
MG587039,02-MAY-2018,16673,Gerres filamentosus
MT192766,18-APR-2020,16680,Gymnodiptychus pachycheilus weiheensis
MT185928,18-APR-2020,16674,Gymnocypris waddellii
KX276660,14-SEP-2016,16676,Acipenser schrenckii
KX276659,14-SEP-2016,16690,Acipenser schrenckii
KX276658,14-SEP-2016,16610,Acipenser mikadoi
MT084559,28-MAR-2020,16518,Girella melanichthys
NC_046590,26-MAR-2020,16522,Pangasius bocourti
NC_046471,26-MAR-2020,17228,Hemitripterus villosus
NC_046407,26-MAR-2020,17221,Liparis tessellatus
