accession,submission_date,sequence_length,organism 
KX211948,8-Jul-16,16557,Pan troglodytes schweinfurthii
KX211947,8-Jul-16,16557,Pan troglodytes schweinfurthii
KX211946,8-Jul-16,16555,Pan troglodytes schweinfurthii
KX211945,8-Jul-16,16559,Pan troglodytes schweinfurthii
KX211944,8-Jul-16,16560,Pan troglodytes ellioti
KX211943,8-Jul-16,16560,Pan troglodytes ellioti
KX211942,8-Jul-16,16564,Pan troglodytes ellioti
KX211941,8-Jul-16,16558,Pan troglodytes ellioti
KX211940,8-Jul-16,16565,Pan troglodytes ellioti
KX211939,8-Jul-16,16570,Pan paniscus
KX211938,8-Jul-16,16570,Pan paniscus
KX211937,8-Jul-16,16569,Pan paniscus
KX211936,8-Jul-16,16568,Pan paniscus
KX211935,8-Jul-16,16567,Pan paniscus
KX211934,8-Jul-16,16570,Pan paniscus
KX211933,8-Jul-16,16572,Pan paniscus
KX211932,8-Jul-16,16573,Pan paniscus
KX211931,8-Jul-16,16568,Pan paniscus
KX211930,8-Jul-16,16572,Pan paniscus
KX211929,8-Jul-16,16569,Pan paniscus
KX211928,8-Jul-16,16569,Pan paniscus
KU308548,16-Jul-16,16560,Pan troglodytes verus
KU308547,16-Jul-16,16565,Pan troglodytes verus
KU308546,16-Jul-16,16558,Pan troglodytes verus
KU308545,16-Jul-16,16559,Pan troglodytes verus
KU308544,16-Jul-16,16560,Pan troglodytes verus
KU308543,16-Jul-16,16555,Pan troglodytes troglodytes
KU308542,16-Jul-16,16557,Pan troglodytes troglodytes
KU308541,16-Jul-16,16558,Pan troglodytes troglodytes
KU308540,16-Jul-16,16559,Pan troglodytes troglodytes
KU308539,16-Jul-16,16558,Pan troglodytes troglodytes
KU308538,16-Jul-16,16557,Pan troglodytes schweinfurthii
KU308537,16-Jul-16,16558,Pan troglodytes schweinfurthii
KU308536,16-Jul-16,16564,Pan troglodytes schweinfurthii
KU308535,16-Jul-16,16560,Pan troglodytes schweinfurthii
KU308534,16-Jul-16,16562,Pan troglodytes schweinfurthii
KU308533,16-Jul-16,16566,Pan troglodytes ellioti
KU308532,16-Jul-16,16569,Pan troglodytes ellioti
KU308531,16-Jul-16,16562,Pan troglodytes ellioti
KU308530,16-Jul-16,16560,Pan troglodytes ellioti
KU308529,16-Jul-16,16561,Pan troglodytes ellioti
KU200225,19-Jul-16,16354,Eothenomys inez
KT343749,31-Jul-16,16338,Bos taurus
KT343748,31-Jul-16,16339,Bos taurus
KR817257,8-Aug-16,16467,Callithrix kuhlii
KR817256,8-Aug-16,16246,Callithrix penicillata
KT445978,9-Aug-16,16577,Manis pentadactyla
KU556691,10-Aug-16,16632,Sus scrofa
KX655539,14-Aug-16,16825,Trinomys setosus
KX650080,14-Aug-16,16713,Trinomys moojeni
KU644671,15-Aug-16,16541,Canis lupus
KU644670,15-Aug-16,16580,Canis lupus
KU644669,15-Aug-16,16579,Canis lupus
KU644668,15-Aug-16,16520,Canis lupus
KU644667,15-Aug-16,16599,Canis lupus
KU644666,15-Aug-16,16529,Canis lupus
KU644665,15-Aug-16,16562,Canis lupus
KU644664,15-Aug-16,16559,Canis lupus
KU644663,15-Aug-16,16528,Canis lupus
KU644662,15-Aug-16,16520,Canis lupus
KU644661,15-Aug-16,16520,Canis lupus
NC_030788,16-Aug-16,16246,Callithrix penicillata
KU058655,19-Aug-16,16991,Pipistrellus kuhlii
KX641337,22-Aug-16,16352,Ursus spelaeus
KX641336,22-Aug-16,16350,Ursus arctos
KX641335,22-Aug-16,16318,Ursus spelaeus
KX641334,22-Aug-16,16344,Ursus spelaeus
KX641333,22-Aug-16,16245,Ursus spelaeus
KX641332,22-Aug-16,16309,Ursus ingressus
KX641331,22-Aug-16,16342,Ursus ingressus
KX641330,22-Aug-16,16340,Ursus ingressus
KX641329,22-Aug-16,16349,Ursus arctos
KX641328,22-Aug-16,16343,Ursus arctos
KX641327,22-Aug-16,16350,Ursus arctos
KX641326,22-Aug-16,16350,Ursus arctos
KX641325,22-Aug-16,16350,Ursus arctos
KX641324,22-Aug-16,16350,Ursus arctos
KX641323,22-Aug-16,16350,Ursus arctos
KX641322,22-Aug-16,16350,Ursus arctos
KX641321,22-Aug-16,16350,Ursus arctos
KX641320,22-Aug-16,16350,Ursus arctos
KX641319,22-Aug-16,16348,Ursus arctos
KX641318,22-Aug-16,16341,Ursus arctos
KX641317,22-Aug-16,16350,Ursus arctos
KX641316,22-Aug-16,16341,Ursus arctos
KX641315,22-Aug-16,16321,Ursus arctos
KX641314,22-Aug-16,16311,Ursus spelaeus
KX641313,22-Aug-16,16317,Ursus spelaeus
KX641312,22-Aug-16,16332,Ursus spelaeus
KX641311,22-Aug-16,16336,Ursus spelaeus
KX641310,22-Aug-16,16338,Ursus spelaeus
KX641309,22-Aug-16,16347,Ursus spelaeus
KX641308,22-Aug-16,16343,Ursus spelaeus
KX641307,22-Aug-16,16344,Ursus spelaeus
KX641306,22-Aug-16,16328,Ursus spelaeus
KX641305,22-Aug-16,16343,Ursus spelaeus
KX641304,22-Aug-16,16345,Ursus spelaeus
KX641303,22-Aug-16,16229,Ursus spelaeus
KX641302,22-Aug-16,16321,Ursus spelaeus
KX641301,22-Aug-16,16293,Ursus spelaeus
KX641300,22-Aug-16,16342,Ursus spelaeus
KX641299,22-Aug-16,16332,Ursus spelaeus
KX641298,22-Aug-16,16339,Ursus spelaeus
KX641297,22-Aug-16,16323,Ursus spelaeus
KX641296,22-Aug-16,16304,Ursus spelaeus
KX641295,22-Aug-16,16319,Ursus spelaeus
KX641294,22-Aug-16,16342,Ursus spelaeus
KX641293,22-Aug-16,16347,Ursus spelaeus
KX641292,22-Aug-16,16309,Ursus spelaeus
KX641291,22-Aug-16,16339,Ursus spelaeus
KX641290,22-Aug-16,16284,Ursus spelaeus
KX641289,22-Aug-16,16300,Ursus spelaeus
KX592189,30-Aug-16,16322,Bison bonasus
KX592188,30-Aug-16,16321,Bison bonasus
KX592187,30-Aug-16,16322,Bison bonasus
KX592186,30-Aug-16,16323,Bison bonasus
KX592185,30-Aug-16,16322,Bison bonasus
KX592184,30-Aug-16,16321,Bison bonasus
KX592183,30-Aug-16,16327,Bison bonasus
KX592182,30-Aug-16,16325,Bison bonasus
KX592181,30-Aug-16,16324,Bison bonasus
KX592180,30-Aug-16,16288,Bison bonasus
KX592179,30-Aug-16,16324,Bison bonasus
KX592178,30-Aug-16,16299,Bison bonasus
KX592177,30-Aug-16,16297,Bison bonasus
KX592176,30-Aug-16,16324,Bison bonasus caucasicus
KX592175,30-Aug-16,16323,Bison bonasus
KX592174,30-Aug-16,16263,Bison priscus
KT445979,31-Aug-16,16593,Manis javanica
KP698975,31-Aug-16,16457,Callospermophilus lateralis
KP698976,31-Aug-16,16460,Urocitellus richardsonii
KT601207,1-Sep-16,16387,Tursiops truncatus
KT601206,1-Sep-16,16387,Tursiops truncatus
KT601205,1-Sep-16,16387,Tursiops truncatus
KT601204,1-Sep-16,16387,Tursiops truncatus
KT601203,1-Sep-16,16387,Tursiops truncatus
KT601202,1-Sep-16,16387,Tursiops truncatus
KT601201,1-Sep-16,16387,Tursiops truncatus
KT601200,1-Sep-16,16387,Tursiops truncatus
KT601199,1-Sep-16,16387,Tursiops truncatus
KT601198,1-Sep-16,16388,Tursiops truncatus
KT601197,1-Sep-16,16387,Tursiops truncatus
KT601196,1-Sep-16,16387,Tursiops truncatus
KT601195,1-Sep-16,16387,Tursiops truncatus
KT601194,1-Sep-16,16387,Tursiops truncatus
KT601193,1-Sep-16,16387,Tursiops truncatus
KT601192,1-Sep-16,16387,Tursiops truncatus
KT601191,1-Sep-16,16387,Tursiops truncatus
KT601190,1-Sep-16,16387,Tursiops truncatus
KT601189,1-Sep-16,16387,Tursiops truncatus
KT601188,1-Sep-16,16387,Tursiops truncatus
KU564271,4-Sep-16,16565,Macaca leucogenys
KX655614,13-Sep-16,16976,Panthera pardus orientalis
KU696393,14-Sep-16,16730,Canis lupus
KU696391,14-Sep-16,16403,Canis lupus
KU696388,14-Sep-16,16730,Canis lupus
KU696411,14-Sep-16,16731,Canis lupus
KU696410,14-Sep-16,16731,Canis lupus
KU696409,14-Sep-16,16546,Canis lupus
KU696408,14-Sep-16,16730,Canis lupus
KU696407,14-Sep-16,16730,Canis lupus
KU696406,14-Sep-16,16729,Canis lupus
KU696405,14-Sep-16,16726,Canis lupus
KU696404,14-Sep-16,16731,Canis lupus
KU696403,14-Sep-16,16731,Canis lupus
KU696402,14-Sep-16,16731,Canis lupus
KU696401,14-Sep-16,16592,Canis lupus
KU696400,14-Sep-16,16729,Canis lupus
KU696398,14-Sep-16,16668,Canis lupus
KU696397,14-Sep-16,16730,Canis lupus
KU696396,14-Sep-16,16730,Canis lupus
KU696395,14-Sep-16,16729,Canis lupus
KU696394,14-Sep-16,16659,Canis lupus
KU696392,14-Sep-16,16730,Canis lupus
KU696390,14-Sep-16,16730,Canis lupus
KU696389,14-Sep-16,16547,Canis lupus
NC_031156,23-Sep-16,16565,Macaca leucogenys
NC_031210,23-Sep-16,16457,Callospermophilus lateralis
NC_031209,23-Sep-16,16460,Urocitellus richardsonii
KX689229,24-Sep-16,16434,Cervus nippon hortulorum
KU707936,26-Sep-16,16496,Meles leucurus amurensis
KU707935,26-Sep-16,16497,Meles leucurus amurensis
KX576660,27-Sep-16,16283,Cricetulus griseus
KX609626,4-Oct-16,16618,Ovis ammon darwini
KX620012,4-Oct-16,16709,Sus scrofa
KX620011,4-Oct-16,16710,Sus scrofa
KX620010,4-Oct-16,16710,Sus scrofa
KX620009,4-Oct-16,16710,Sus scrofa
KX620008,4-Oct-16,16710,Sus scrofa
NC_031330,5-Oct-16,16536,Uropsilus gracilis
KP455488,10-Oct-16,16301,Niviventer fulvescens
KX898020,10-Oct-16,16322,Bison priscus
KX898019,10-Oct-16,16321,Bison priscus
KX898018,10-Oct-16,16319,Bison priscus
KX898017,10-Oct-16,16325,Bison bonasus
KX898016,10-Oct-16,16327,Bison bonasus
KX898015,10-Oct-16,16325,Bison bonasus
KX898014,10-Oct-16,16321,Bison priscus
KX898013,10-Oct-16,16325,Bison bonasus
KX898012,10-Oct-16,16326,Bison bonasus
KX898011,10-Oct-16,16326,Bison bonasus
KX898010,10-Oct-16,16319,Bison priscus
KX898009,10-Oct-16,16325,Bison bonasus
KX898008,10-Oct-16,16325,Bison bonasus
KX898007,10-Oct-16,16324,Bison bonasus
KX898006,10-Oct-16,16328,Bison bonasus
KX898005,10-Oct-16,16329,Bison bonasus
KX554934,10-Oct-16,16642,Camelus dromedarius
KX554933,10-Oct-16,16622,Camelus dromedarius
KX554932,10-Oct-16,16642,Camelus dromedarius
KX554931,10-Oct-16,16634,Camelus dromedarius
KX554930,10-Oct-16,16659,Camelus bactrianus
KX554929,10-Oct-16,16659,Camelus bactrianus
KX554928,10-Oct-16,16659,Camelus bactrianus
KX554927,10-Oct-16,16669,Camelus bactrianus
KX554926,10-Oct-16,16856,Camelus bactrianus
KX554925,10-Oct-16,16659,Camelus bactrianus
KX451367,11-Oct-16,15548,Bison bison bison
KX451366,11-Oct-16,15548,Bison bison bison
KX451365,11-Oct-16,15548,Bison bison bison
KX451364,11-Oct-16,15548,Bison bison athabascae
KX451363,11-Oct-16,15548,Bison bison athabascae
KX451362,11-Oct-16,15548,Bison bison athabascae
KX451361,11-Oct-16,15548,Bison bison athabascae
KX451360,11-Oct-16,15548,Bison bison bison
KX451359,11-Oct-16,15548,Bison bison bison
KX451358,11-Oct-16,15548,Bison bison bison
KX451357,11-Oct-16,15548,Bison bison bison
KX451356,11-Oct-16,15548,Bison bison bison
KX451355,11-Oct-16,15548,Bison bison bison
KX451354,11-Oct-16,15548,Bison bison bison
KX451353,11-Oct-16,15548,Bison bison bison
KX451352,11-Oct-16,15548,Bison bison bison
KU697363,11-Oct-16,16455,Solenodon paradoxus woodi
KU697362,11-Oct-16,16455,Solenodon paradoxus woodi
KU697361,11-Oct-16,16455,Solenodon paradoxus woodi
KU697360,11-Oct-16,16456,Solenodon paradoxus woodi
KU697359,11-Oct-16,16457,Solenodon paradoxus woodi
KU697358,11-Oct-16,16454,Solenodon paradoxus paradoxus
KT918407,19-Oct-16,16246,Cricetulus migratorius
KU963302,19-Oct-16,16799,Halichoerus grypus grypus
KX683425,22-Oct-16,16568,Equus asinus
KU885975,24-Oct-16,16273,Phodopus roborovskii
KR135743,24-Oct-16,17074,Prionailurus planiceps
KR135746,24-Oct-16,17063,Catopuma badia
KR135745,24-Oct-16,17070,Catopuma temminckii
KR135744,24-Oct-16,17072,Prionailurus rubiginosus
KR135742,24-Oct-16,17067,Prionailurus viverrinus
KX156946,26-Oct-16,16437,Rusa unicolor
KX710106,30-Oct-16,16584,Hylopetes alboniger
KX224524,31-Oct-16,15582,Catopuma temminckii
KX224529,31-Oct-16,15582,Catopuma temminckii
KX224528,31-Oct-16,15582,Catopuma temminckii
KX224527,31-Oct-16,15582,Catopuma temminckii
KX224526,31-Oct-16,15582,Catopuma temminckii
KX224525,31-Oct-16,15582,Catopuma temminckii
KX224523,31-Oct-16,15582,Catopuma temminckii
KX224522,31-Oct-16,15582,Catopuma temminckii
KX224521,31-Oct-16,15582,Catopuma temminckii
KX224520,31-Oct-16,15582,Catopuma temminckii
KX224519,31-Oct-16,15582,Catopuma temminckii
KX224518,31-Oct-16,15582,Catopuma temminckii
KX224517,31-Oct-16,15582,Catopuma temminckii
KX224516,31-Oct-16,15582,Catopuma temminckii
KX224515,31-Oct-16,15582,Catopuma temminckii
KX224514,31-Oct-16,15582,Catopuma temminckii
KX224513,31-Oct-16,15582,Catopuma temminckii
KX224512,31-Oct-16,15582,Catopuma temminckii
KX224511,31-Oct-16,15582,Catopuma temminckii
KX224510,31-Oct-16,15582,Catopuma temminckii
KX224509,31-Oct-16,15582,Catopuma temminckii
KX224508,31-Oct-16,15582,Catopuma temminckii
KX224507,31-Oct-16,15582,Catopuma temminckii
KX224506,31-Oct-16,15582,Catopuma temminckii
KX224505,31-Oct-16,15582,Catopuma temminckii
KX224504,31-Oct-16,15582,Catopuma temminckii
KX224503,31-Oct-16,15582,Catopuma temminckii
KX224502,31-Oct-16,15582,Catopuma temminckii
KX224501,31-Oct-16,15582,Catopuma temminckii
KX224500,31-Oct-16,15582,Catopuma temminckii
KX224499,31-Oct-16,15582,Catopuma temminckii
KX224498,31-Oct-16,15582,Catopuma temminckii
KX224497,31-Oct-16,15582,Catopuma temminckii
KX224496,31-Oct-16,15582,Catopuma temminckii
KX224495,31-Oct-16,15582,Catopuma temminckii
KX224494,31-Oct-16,15582,Catopuma temminckii
KX224493,31-Oct-16,15582,Catopuma temminckii
KX224492,31-Oct-16,15582,Catopuma temminckii
KX224491,31-Oct-16,15582,Catopuma temminckii
KX224490,31-Oct-16,15582,Catopuma temminckii
KT943507,31-Oct-16,16690,Sus scrofa
NC_031802,14-Nov-16,16246,Cricetulus migratorius
NC_031847,14-Nov-16,16584,Hylopetes alboniger
NC_031835,14-Nov-16,16437,Rusa unicolor
NC_031809,14-Nov-16,16273,Phodopus roborovskii
KX773459,14-Nov-16,16325,Bison bonasus
KX265095,27-Nov-16,16302,Catopuma badia
KX265096,27-Nov-16,16302,Catopuma badia
KX265094,27-Nov-16,16302,Catopuma badia
KU200226,30-Nov-16,16311,Rattus tanezumi
CM007595,1-Dec-16,16709,Lycaon pictus
CM007554,1-Dec-16,16721,Lycaon pictus
KX857461,3-Dec-16,16364,Stenella longirostris
KX857460,3-Dec-16,16382,Stenella longirostris
KX857459,3-Dec-16,16346,Stenella longirostris
KX857458,3-Dec-16,16315,Stenella longirostris
KX857457,3-Dec-16,16329,Stenella longirostris
KX857456,3-Dec-16,16362,Stenella longirostris
KX857455,3-Dec-16,16366,Stenella longirostris
KX857454,3-Dec-16,16376,Stenella longirostris
KX857453,3-Dec-16,16361,Stenella longirostris
KX857452,3-Dec-16,16358,Stenella longirostris
KX857451,3-Dec-16,16372,Stenella longirostris
KX857450,3-Dec-16,16381,Stenella longirostris
KX857449,3-Dec-16,16358,Stenella longirostris
KX857448,3-Dec-16,16376,Stenella longirostris
KX857447,3-Dec-16,16370,Stenella longirostris
KX857446,3-Dec-16,16338,Stenella longirostris
KX857445,3-Dec-16,16383,Stenella longirostris
KX857444,3-Dec-16,16380,Stenella longirostris
KX857443,3-Dec-16,16371,Stenella longirostris
KX857442,3-Dec-16,16384,Stenella longirostris
KX857441,3-Dec-16,16376,Stenella longirostris
KX857440,3-Dec-16,16330,Stenella longirostris
KX857439,3-Dec-16,16319,Stenella longirostris
KX857438,3-Dec-16,16380,Stenella longirostris
KX857437,3-Dec-16,16379,Stenella longirostris
KX857436,3-Dec-16,16383,Stenella longirostris
KX857435,3-Dec-16,16384,Stenella longirostris
KX857434,3-Dec-16,16379,Stenella longirostris
KX857433,3-Dec-16,16379,Stenella longirostris
KX857432,3-Dec-16,16386,Stenella longirostris
KX857431,3-Dec-16,16388,Stenella longirostris
KX857430,3-Dec-16,16360,Stenella longirostris
KX857429,3-Dec-16,16371,Stenella longirostris
KX857428,3-Dec-16,16348,Stenella longirostris
KX857427,3-Dec-16,16387,Stenella longirostris
KX857426,3-Dec-16,16386,Stenella longirostris
KX857425,3-Dec-16,16379,Stenella longirostris
KX857424,3-Dec-16,16378,Stenella longirostris
KX857423,3-Dec-16,16339,Stenella longirostris
KX857422,3-Dec-16,16382,Stenella longirostris
KX857421,3-Dec-16,16375,Stenella longirostris
KX857420,3-Dec-16,16374,Stenella longirostris
KX857419,3-Dec-16,16365,Stenella longirostris
KX857418,3-Dec-16,16362,Stenella longirostris
KX857417,3-Dec-16,16371,Stenella longirostris
KX857416,3-Dec-16,16379,Stenella longirostris
KX857415,3-Dec-16,16376,Stenella longirostris
KX857414,3-Dec-16,16385,Stenella longirostris
KX857413,3-Dec-16,16369,Stenella longirostris
KX857412,3-Dec-16,16386,Stenella longirostris
KX857411,3-Dec-16,16358,Stenella longirostris
KX857410,3-Dec-16,16373,Stenella longirostris
KX857409,3-Dec-16,16378,Stenella longirostris
KX857408,3-Dec-16,16356,Stenella longirostris
KX857407,3-Dec-16,16359,Stenella longirostris
KX857406,3-Dec-16,16376,Stenella longirostris
KX857405,3-Dec-16,16376,Stenella longirostris
KX857404,3-Dec-16,16387,Stenella longirostris
KX857403,3-Dec-16,16378,Stenella longirostris
KX857402,3-Dec-16,16383,Stenella longirostris
KX857401,3-Dec-16,16375,Stenella longirostris
KX857400,3-Dec-16,16374,Stenella longirostris
KX857399,3-Dec-16,16386,Stenella longirostris
KX857398,3-Dec-16,16376,Stenella longirostris
KX857397,3-Dec-16,16378,Stenella longirostris
KX857396,3-Dec-16,16377,Stenella longirostris
KX857395,3-Dec-16,16379,Stenella longirostris
KX857394,3-Dec-16,16381,Stenella longirostris
KX857393,3-Dec-16,16375,Stenella longirostris
KX857392,3-Dec-16,16383,Stenella longirostris
KX857391,3-Dec-16,16371,Stenella longirostris
KX857390,3-Dec-16,16376,Stenella longirostris
KX857389,3-Dec-16,16381,Stenella longirostris
KX857388,3-Dec-16,16377,Stenella longirostris
KX857387,3-Dec-16,16375,Stenella longirostris
KX857386,3-Dec-16,16384,Stenella longirostris
KX857385,3-Dec-16,16375,Stenella longirostris
KX857384,3-Dec-16,16389,Stenella longirostris
KX857383,3-Dec-16,16388,Stenella longirostris
KX857382,3-Dec-16,16378,Stenella longirostris
KX857381,3-Dec-16,16386,Stenella longirostris
KX857380,3-Dec-16,16370,Stenella longirostris
KX857379,3-Dec-16,16379,Stenella longirostris
KX857378,3-Dec-16,16381,Stenella longirostris
KX857377,3-Dec-16,16364,Stenella longirostris
KX857376,3-Dec-16,16388,Stenella longirostris
KX857375,3-Dec-16,16388,Stenella longirostris
KX857374,3-Dec-16,16388,Stenella longirostris
KX857373,3-Dec-16,16389,Stenella longirostris
KX857372,3-Dec-16,16390,Stenella longirostris
KX857371,3-Dec-16,16388,Stenella longirostris
KX857370,3-Dec-16,16388,Stenella longirostris
KX857369,3-Dec-16,16388,Stenella longirostris
KX857368,3-Dec-16,16387,Stenella longirostris
KX857367,3-Dec-16,16388,Stenella longirostris
KX857366,3-Dec-16,16384,Stenella longirostris
KX857365,3-Dec-16,16385,Stenella longirostris
KX857364,3-Dec-16,16379,Stenella longirostris
KX857363,3-Dec-16,16388,Stenella longirostris
KX857362,3-Dec-16,16386,Stenella longirostris
KX857361,3-Dec-16,16388,Stenella longirostris
KX857360,3-Dec-16,16385,Stenella longirostris
KX857359,3-Dec-16,16387,Stenella longirostris
KX857358,3-Dec-16,16387,Stenella longirostris
KX857357,3-Dec-16,16379,Stenella longirostris
KX857356,3-Dec-16,16385,Stenella longirostris
KX857355,3-Dec-16,16387,Stenella longirostris
